Player,Pos,Age,Team,Venue,GF,GA,Opponent,MatchID,Round,Date,Score,Start Time,End Time,Minutes Played,Start Result,End Result,Result,Points,MOTM,Status,influence,bonus,total_points,bps,PM,GFteam,GAteam,TeamGF,TeamGA,TeamPM,TeamResult,Start Elo,K,Q,End Elo,E_i,C_i,Rating Change,avg_match_bps,maxbps,avg_match_inf,maxinf,adjBonus
Trevoh Chalobah,CB,25.0,CrystalPalace,Away,1.0,0.0,Ipswich,131.0,14,2024-12-03,0–1,0.0,81.0,81,0-0,0-1,1.0,3.0,False,Transfer,5.2,0.0,6.0,21.0,1.0,0.0,1.0,1.0,0.0,1.0,W,1715.8343302095216,28.5,0.8249999999999998,1727.9812721012404,0.48582118647358086,0.5141788135264191,12.14694189171886,11.966666666666667,37.0,11.853333333333333,43.6,-0.1525993883792049
Chris Richards,CB,24.0,CrystalPalace,Away,1.0,0.0,Ipswich,131.0,14,2024-12-03,0–1,81.0,94.0,13,0-1,0-1,0.5,1.0,False,Starter,2.6,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,W,1718.0458805916728,33.5,1.0,1718.0860207090452,0.4890018351167799,0.0015210228029985224,0.04014011737234266,11.966666666666667,37.0,11.853333333333333,43.6,-0.21223241590214068
Dean Henderson,GK,27.0,CrystalPalace,Away,1.0,0.0,Ipswich,131.0,14,2024-12-03,0–1,0.0,94.0,94,0-0,0-1,1.0,3.0,True,Starter,18.8,1.0,7.0,26.0,1.0,0.0,1.0,1.0,0.0,1.0,W,1709.2874829155955,25.5,0.6749999999999997,1732.4870667579644,0.47641323297686494,0.5235867670231351,23.199583842368916,11.966666666666667,37.0,11.853333333333333,43.6,0.15932721712538228
Jamie Vardy,FW,37.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,60.0,60,0-0,1-0,1.0,3.0,False,Other,38.0,0.0,4.0,22.0,1.0,3.0,1.0,3.0,1.0,2.0,W,1676.1896108629696,26.5,0.7249999999999998,1692.023711930403,0.49067767226306414,0.5093223277369359,15.834101067433313,12.6875,53.0,20.9,64.6,0.26470588235294124
Patson Daka,FW,26.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,60.0,100.0,40,1-0,3-1,1.0,3.0,False,Other,38.0,2.0,7.0,31.0,1.0,3.0,1.0,3.0,1.0,2.0,W,1735.9208776750665,31.0,0.95,1752.2018334571937,0.5760422436461274,0.42395775635387256,16.280955782127243,12.6875,53.0,20.9,64.6,0.26470588235294124
Bilal El Khannouss,"LW,AM",20.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,74.0,74,0-0,2-0,1.0,3.0,True,Other,64.6,3.0,14.0,53.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1661.091491982986,29.5,0.8749999999999999,1708.8105680314088,0.4689885097073643,0.6690325543557388,47.71907604842272,12.6875,53.0,20.9,64.6,0.6764705882352942
Bobby Reid,"AM,RW",31.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,74.0,100.0,26,2-0,3-1,0.5,1.0,False,Other,1.2,0.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0,2.0,W,1732.491308281253,30.5,0.9249999999999999,1732.2950373206686,0.5712137623407706,-0.018515578208600354,-0.1962709605844076,12.6875,53.0,20.9,64.6,-0.30495356037151705
Kasey McAteer,"RW,LW",23.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,74.0,74,0-0,2-0,1.0,3.0,False,Other,36.8,0.0,6.0,22.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1715.2779044409638,32.5,0.95,1738.184127433791,0.5467918462624624,0.5710064928779155,22.906222992827196,12.6875,53.0,20.9,64.6,0.24613003095975233
Stephy Mavididi,LW,26.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,74.0,100.0,26,2-0,3-1,0.5,1.0,False,Other,0.2,0.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,W,1723.6336673125882,26.5,0.7249999999999998,1724.2397549634177,0.5586823885308684,-0.015257421018025779,0.6060876508295625,12.6875,53.0,20.9,64.6,-0.3204334365325078
Facundo Buonanotte,"RW,AM",19.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,91.0,91,0-0,3-0,1.0,3.0,False,Other,11.6,0.0,3.0,10.0,3.0,3.0,1.0,3.0,1.0,2.0,W,1739.0601108475792,27.5,0.7749999999999998,1753.114194373167,0.580449293998309,0.6050968254531086,14.054083525587838,12.6875,53.0,20.9,64.6,-0.14396284829721362
Jordan Ayew,AM,33.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,91.0,100.0,9,3-0,3-1,0.0,0.0,False,Other,0.0,0.0,1.0,1.0,-1.0,3.0,1.0,3.0,1.0,2.0,W,1699.5605338956593,26.0,0.6999999999999997,1687.5123760316715,0.5242909161473764,-0.5242909161473764,-12.048157863987813,12.6875,53.0,20.9,64.6,-0.3235294117647059
Boubakary Soumaré,DM,25.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,17.4,0.0,1.0,9.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1678.5601160433391,31.5,0.8749999999999999,1697.5059925009045,0.49408829849495417,0.637408802114339,18.94587645756539,12.6875,53.0,20.9,64.6,-0.0541795665634675
Wilfred Ndidi,DM,27.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,42.4,0.0,2.0,26.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1671.148996273155,25.5,0.6749999999999997,1692.9881468038775,0.4834286358640697,0.6508391354477682,21.839150530722574,12.6875,53.0,20.9,64.6,0.3328173374613003
Victor Bernth Kristiansen,LB,21.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,50.6,0.0,5.0,26.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1654.423253984405,27.5,0.7749999999999998,1681.2606142625627,0.4594415963682571,0.6810609114332021,26.83736027815783,12.6875,53.0,20.9,64.6,0.45975232198142424
Jannik Vestergaard,CB,32.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,60.0,60,0-0,1-0,1.0,3.0,False,Other,14.6,0.0,1.0,16.0,1.0,3.0,1.0,3.0,1.0,2.0,W,1672.4246881267152,33.5,0.95,1687.7758701628757,0.48526270237351454,0.5147372976264855,15.35118203616047,12.6875,53.0,20.9,64.6,-0.09752321981424147
Wout Faes,CB,26.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,60.0,100.0,40,1-0,3-1,1.0,3.0,False,Other,6.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,W,1671.0221361194426,25.5,0.6749999999999997,1679.460271159709,0.48324627218063404,0.5167537278193659,8.438135040266308,12.6875,53.0,20.9,64.6,-0.2306501547987616
Conor Coady,CB,31.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,28.0,0.0,2.0,17.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1684.1496093581134,35.0,0.975,1708.5153778639337,0.5021319375704907,0.6272744519253136,24.365768505820462,12.6875,53.0,20.9,64.6,0.10990712074303409
James Justin,RB,26.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,24.2,0.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1663.476910291938,26.5,0.7249999999999998,1681.690817993985,0.4724095998517318,0.6647222508692623,18.213907702046964,12.6875,53.0,20.9,64.6,0.051083591331269364
Mads Hermansen,GK,24.0,Leicester,Home,3.0,1.0,WestHam,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,1.0,3.0,False,Other,53.4,0.0,4.0,19.0,2.0,3.0,1.0,3.0,1.0,2.0,W,1680.6048254118393,25.5,0.6749999999999997,1704.7907307867076,0.49703063122949775,0.6337016951662928,24.18590537486826,12.6875,53.0,20.9,64.6,0.5030959752321982
Danny Ings,FW,32.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,46.0,46,0-0,1-0,0.0,0.0,False,Sub,1.2,0.0,1.0,2.0,-1.0,3.0,1.0,1.0,3.0,-2.0,L,1780.412841580596,31.5,0.9249999999999999,1757.8045628430198,0.5576499736005098,-0.5576499736005098,-22.60827873757627,12.6875,53.0,20.9,64.6,-0.30495356037151705
Crysencio Summerville,"LM,LW",23.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,46.0,100.0,54,1-0,3-1,0.0,0.0,False,Transfer,23.8,0.0,4.0,17.0,-1.0,3.0,1.0,1.0,3.0,-2.0,L,1729.2088890650816,26.5,0.7249999999999998,1717.5278153909835,0.484224325478283,-0.484224325478283,-11.681073674098009,12.6875,53.0,20.9,64.6,0.044891640866873105
Mohammed Kudus,"LW,RW,RM",24.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,79.0,79,0-0,2-0,0.0,0.0,False,Starter,24.0,0.0,2.0,22.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1709.7406754777783,30.5,0.9249999999999999,1692.5744384697607,0.4563137542380305,-0.5749193043210505,-17.166237008017564,12.6875,53.0,20.9,64.6,0.047987616099071234
Niclas Füllkrug,FW,31.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,79.0,100.0,21,2-0,3-1,0.5,1.0,False,Transfer,33.2,1.0,6.0,28.0,0.0,3.0,1.0,1.0,3.0,-2.0,L,1725.00302852631,35.5,1.0,1724.9880766679937,0.47818023475567745,0.004582150701307736,-0.01495185831624434,12.6875,53.0,20.9,64.6,0.19040247678018585
Jarrod Bowen,"RW,FW,RM",27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Starter,27.4,0.0,2.0,22.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1776.3745751531612,25.5,0.6749999999999997,1760.1726079545097,0.5519082638878843,-0.6953608392832799,-16.20196719865165,12.6875,53.0,20.9,64.6,0.10061919504643964
Tomáš Souček,AM,29.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,62.0,62,0-0,2-0,0.0,0.0,False,Starter,0.0,0.0,2.0,2.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1744.1250187812138,26.5,0.7249999999999998,1723.4762519182996,0.5056848787426433,-0.6371230233413928,-20.64876686291416,12.6875,53.0,20.9,64.6,-0.3235294117647059
Michail Antonio,FW,34.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,62.0,100.0,38,2-0,3-1,0.5,1.0,False,Starter,0.0,0.0,1.0,-3.0,0.0,3.0,1.0,1.0,3.0,-2.0,L,1700.0774450509361,25.5,0.6749999999999997,1697.5341569728405,0.44255040435697957,0.021830846344347767,-2.543288078095617,12.6875,53.0,20.9,64.6,-0.3235294117647059
Carlos Soler,DM,27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,62.0,62,0-0,2-0,0.0,0.0,False,Transfer,10.8,0.0,2.0,21.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1749.790981184804,27.0,0.7499999999999998,1730.986658235514,0.5138355661986834,-0.6473922460383719,-18.804322949290114,12.6875,53.0,20.9,64.6,-0.15634674922600617
Lucas Paquetá,CM,27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,62.0,100.0,38,2-0,3-1,0.5,1.0,False,Starter,6.0,0.0,1.0,4.0,0.0,3.0,1.0,1.0,3.0,-2.0,L,1728.103962716434,25.5,0.6749999999999997,1725.4164873548978,0.4826359563157585,0.0065983366000117675,-2.6874753615362263,12.6875,53.0,20.9,64.6,-0.2306501547987616
Edson Álvarez,DM,27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Starter,23.6,0.0,1.0,15.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1692.8177838139327,29.0,0.8499999999999999,1676.520600611038,0.4322670230210567,-0.5446223214796211,-16.297183202894708,12.6875,53.0,20.9,64.6,0.04179566563467497
Aaron Wan-Bissaka,"LB,RB",27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Transfer,16.6,0.0,1.0,0.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1773.000554792594,26.0,0.6999999999999997,1753.4972592012182,0.5471002951884382,-0.689303178311612,-19.503295591375792,12.6875,53.0,20.9,64.6,-0.06656346749226003
Max Kilman,CB,27.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Transfer,21.4,0.0,1.0,7.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1743.6761035312588,25.5,0.6749999999999997,1726.8095155630665,0.5050389121504533,-0.6363091564343637,-16.86658796819242,12.6875,53.0,20.9,64.6,0.007739938080495357
Konstantinos Mavropanos,CB,26.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Starter,15.8,0.0,1.0,10.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1730.713618774422,28.5,0.8249999999999998,1710.8712235012395,0.48638793201718034,-0.6128103939632821,-19.842395273182653,12.6875,53.0,20.9,64.6,-0.0789473684210526
Vladimír Coufal,RB,32.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,62.0,62,0-0,2-0,0.0,0.0,False,Starter,2.8,0.0,0.0,-4.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1725.1265588415736,31.5,0.9249999999999999,1700.7878963998223,0.4783576733602452,-0.6026929020453089,-24.33866244175131,12.6875,53.0,20.9,64.6,-0.2801857585139319
Emerson Palmieri,LB,30.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,62.0,100.0,38,2-0,3-1,0.5,1.0,False,Starter,5.8,0.0,1.0,-1.0,0.0,3.0,1.0,1.0,3.0,-2.0,L,1712.3850636254012,25.5,0.6749999999999997,1709.8727427575755,0.4600927231399819,0.015164765206806879,-2.5123208678259017,12.6875,53.0,20.9,64.6,-0.23374613003095973
Łukasz Fabiański,GK,39.0,WestHam,Away,1.0,3.0,Leicester,132.0,14,2024-12-03,3–1,0.0,100.0,100,0-0,3-1,0.0,0.0,False,Sub,29.4,0.0,2.0,1.0,-2.0,3.0,1.0,1.0,3.0,-2.0,L,1742.837204169415,31.5,0.8749999999999999,1724.7554000288972,0.5038317345072573,-0.6347882079107385,-18.081804140517757,12.6875,53.0,20.9,64.6,0.13157894736842107
Alexander Isak,"FW,LW",25.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,57.0,2.0,11.0,42.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1800.1731692561682,27.5,0.7749999999999998,1802.605899958991,0.43449039786276733,0.06550960213723267,2.432730702822641,11.517241379310345,59.0,20.324137931034482,89.8,0.408417172260195
Anthony Gordon,LW,23.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,87.0,87,0-0,2-3,0.0,0.0,False,Starter,44.6,1.0,8.0,36.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1794.8033649833264,26.5,0.7249999999999998,1789.104726754951,0.42691123453162344,-0.42691123453162344,-5.698638228375646,11.517241379310345,59.0,20.324137931034482,89.8,0.2703325397434913
Callum Wilson,FW,32.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,87.0,96.0,9,2-3,3-3,1.0,3.0,False,Sub,0.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1767.2041831997349,31.0,0.95,1781.128433283974,0.38856738005507896,0.611432619944921,13.924250084238938,11.517241379310345,59.0,20.324137931034482,89.8,-0.22632670301820138
Jacob Murphy,RW,29.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,74.0,74,0-0,2-2,0.5,1.0,False,Sub,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1746.8057011178462,28.5,0.8249999999999998,1748.8853096230227,0.3610611839642474,0.10709867069422596,2.0796085051765516,11.517241379310345,59.0,20.324137931034482,89.8,-0.22632670301820138
Harvey Barnes,RW,26.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,74.0,96.0,22,2-2,3-3,0.5,1.0,False,Other,0.6,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1788.0275690543283,25.5,0.6749999999999997,1788.3757244516062,0.41739677178167794,0.018929906466698804,0.3481553972779485,11.517241379310345,59.0,20.324137931034482,89.8,-0.21964518854158666
Joelinton,LM,28.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,87.0,87,0-0,2-3,0.0,0.0,False,Sub,1.0,0.0,2.0,12.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1758.8056454139296,25.5,0.6749999999999997,1751.4952993124432,0.37714499496292747,-0.37714499496292747,-7.310346101486304,11.517241379310345,59.0,20.324137931034482,89.8,-0.21519084555717685
Joe Willock,LM,25.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,87.0,96.0,9,2-3,3-3,1.0,3.0,False,Other,2.0,0.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1791.1796903337581,27.0,0.7499999999999998,1800.5273818698095,0.4218157319018183,0.5781842680981817,9.3476915360514,11.517241379310345,59.0,20.324137931034482,89.8,-0.20405498809615236
Bruno Guimarães,CM,27.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,46.0,0.0,8.0,33.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1773.8775706554236,25.5,0.6749999999999997,1776.816305905546,0.39773225243350263,0.10226774756649737,2.9387352501222574,11.517241379310345,59.0,20.324137931034482,89.8,0.2859227401889256
Sandro Tonali,RM,24.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,87.0,87,0-0,2-3,0.0,0.0,False,Other,9.4,0.0,1.0,12.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1770.3155519012075,26.5,0.7249999999999998,1762.2899862436548,0.3928309964463465,-0.3928309964463465,-8.025565657552871,11.517241379310345,59.0,20.324137931034482,89.8,-0.12164964288457107
Sean Longstaff,RM,27.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,87.0,96.0,9,2-3,3-3,1.0,3.0,False,Starter,2.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1752.2153570411526,26.5,0.7249999999999998,1761.9080294658659,0.36827580084257666,0.6317241991574234,9.692672424713166,11.517241379310345,59.0,20.324137931034482,89.8,-0.20405498809615236
Lewis Hall,LB,20.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Other,20.8,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1805.2994961547088,25.5,0.6749999999999997,1806.8351679066097,0.44175465079711257,0.05824534920288743,1.5356717519009198,11.517241379310345,59.0,20.324137931034482,89.8,0.005299132171108228
Dan Burn,CB,32.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,19.8,0.0,1.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1799.3383557244847,26.5,0.7249999999999998,1801.0423182508796,0.4333100016451551,0.0666899983548449,1.7039625263949572,11.517241379310345,59.0,20.324137931034482,89.8,-0.005836725289916272
Fabian Schär,CB,32.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,49.6,0.0,7.0,15.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1776.3706926791426,27.5,0.7499999999999998,1779.5966909299973,0.4011750387404148,0.09882496125958518,3.2259982508545972,11.517241379310345,59.0,20.324137931034482,89.8,0.3260118270486138
Valentino Livramento,RB,22.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Sub,19.8,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1747.9679194481967,25.5,0.6749999999999997,1750.8409742860595,0.36260603195438135,0.13739396804561865,2.8730548378628535,11.517241379310345,59.0,20.324137931034482,89.8,-0.005836725289916272
Nick Pope,GK,32.0,Newcastle,Home,3.0,3.0,Liverpool,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,14.4,0.0,0.0,-1.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1809.540704877723,25.5,0.6749999999999997,1810.8705782544062,0.4477836885241523,0.05221631147584771,1.3298733766830375,11.517241379310345,59.0,20.324137931034482,89.8,-0.06597035557944857
Darwin Núñez,FW,25.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,0.0,0.0,1.0,-4.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1862.1604875255516,28.0,0.7999999999999998,1860.495863861436,0.5375125075774867,-0.0375125075774867,-1.6646236641157004,11.517241379310345,59.0,20.324137931034482,89.8,-0.22632670301820138
Cody Gakpo,LW,25.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,67.0,67,0-0,2-1,0.0,0.0,False,Sub,6.2,0.0,2.0,10.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1849.566333561036,25.5,0.6749999999999997,1838.600913949506,0.5194488667861642,-0.5194488667861642,-10.965419611529684,11.517241379310345,59.0,20.324137931034482,89.8,-0.1572843867598495
Luis Díaz,LW,27.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,67.0,96.0,29,2-1,3-3,1.0,3.0,False,Starter,0.2,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1934.6423033829133,25.5,0.6749999999999997,1939.2947990859254,0.6382025970175027,0.3617974029824973,4.652495703012159,11.517241379310345,59.0,20.324137931034482,89.8,-0.22409953152599646
Mohamed Salah,RW,32.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,True,Starter,89.8,3.0,18.0,59.0,0.0,3.0,3.0,3.0,3.0,0.0,D,2038.8091318965724,25.5,0.6749999999999997,2038.2109528772796,0.7626392274644737,-0.26263922746447366,-0.5981790192927936,11.517241379310345,59.0,20.324137931034482,89.8,0.7736732969817985
Curtis Jones,"AM,DM",23.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Sub,43.8,0.0,7.0,34.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1862.2790089762893,27.0,0.7499999999999998,1861.2550584866844,0.5376821092344508,-0.03768210923445081,-1.0239504896049294,11.517241379310345,59.0,20.324137931034482,89.8,0.26142385377467164
Alexis Mac Allister,DM,25.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,20.8,0.0,1.0,12.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1893.9346670977156,25.5,0.6749999999999997,1891.7601047131286,0.5825473626516904,-0.08254736265169038,-2.1745623845870385,11.517241379310345,59.0,20.324137931034482,89.8,0.005299132171108228
Ryan Gravenberch,DM,22.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,67.0,67,0-0,2-1,0.0,0.0,False,Other,6.0,0.0,1.0,6.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1914.4686070352918,25.5,0.6749999999999997,1901.6552561571145,0.610982088711965,-0.610982088711965,-12.813350878177367,11.517241379310345,59.0,20.324137931034482,89.8,-0.15951155825205438
Dominik Szoboszlai,AM,24.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,67.0,96.0,29,2-1,3-3,1.0,3.0,False,Starter,1.8,0.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1899.2003629154988,25.5,0.6749999999999997,1904.6196025228273,0.5898998016644332,0.41010019833556677,5.419239607328589,11.517241379310345,59.0,20.324137931034482,89.8,-0.20628215958835724
Andrew Robertson,LB,30.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,16.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1897.7767677622148,26.5,0.7249999999999998,1895.3009883228576,0.5879158638029458,-0.0879158638029458,-2.475779439357244,11.517241379310345,59.0,20.324137931034482,89.8,-0.04815298364180937
Virgil van Dijk,CB,33.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Starter,19.8,0.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1950.2736620486476,25.5,0.6749999999999997,1946.75614659749,0.6587104272866123,-0.15871042728661233,-3.5175154511576743,11.517241379310345,59.0,20.324137931034482,89.8,-0.005836725289916272
Joe Gomez,CB,27.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,67.0,67,0-0,2-1,0.0,0.0,False,Starter,18.4,0.0,1.0,7.0,-1.0,3.0,3.0,3.0,3.0,0.0,D,1875.7973352031997,32.0,0.975,1857.9951874278418,0.5569597920519603,-0.5569597920519603,-17.802147775357877,11.517241379310345,59.0,20.324137931034482,89.8,-0.021426925735350592
Trent Alexander-Arnold,RB,26.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,67.0,96.0,29,2-1,3-3,1.0,3.0,False,Starter,37.0,0.0,6.0,19.0,1.0,3.0,3.0,3.0,3.0,0.0,D,1931.442949563707,26.5,0.7249999999999998,1939.5408663193436,0.6339393894174834,0.3660606105825166,8.097916755636575,11.517241379310345,59.0,20.324137931034482,89.8,0.18570002303970512
Jarell Quansah,"RB,CB",21.0,Liverpool,Away,3.0,3.0,Newcastle,133.0,14,2024-12-04,3–3,0.0,96.0,96,0-0,3-3,0.5,1.0,False,Sub,23.8,0.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,0.0,D,1823.8371317764147,36.5,0.975,1824.3987625455486,0.4824386134738328,0.017561386526167178,0.5616307691339587,11.517241379310345,59.0,20.324137931034482,89.8,0.03870670455418172
